timepoint,target,"mean_w_product1, CFR market1","max_w_product1, CFR market1","min_w_product1, CFR market1","sum_w_product1, CFR market1","mean_w_product1 country1, EXW","max_w_product1 country1, EXW","min_w_product1 country1, EXW","sum_w_product1 country1, EXW","mean_w_HCC, FOB Aust","max_w_HCC, FOB Aust","min_w_HCC, FOB Aust","sum_w_HCC, FOB Aust","mean_w_Fe 62%, CFR country1","max_w_Fe 62%, CFR country1","min_w_Fe 62%, CFR country1","sum_w_Fe 62%, CFR country1","mean_w_futures, 3","max_w_futures, 3","min_w_futures, 3","sum_w_futures, 3","mean_w_futures, 1","max_w_futures, 1","min_w_futures, 1","sum_w_futures, 1","futures, 3, weekly","futures 1, weekly","BF Cap Ut, %",Year,Week,Mt,"Marketplaces, Mt","Producers, Mt","rebar, RMB/t","HCC, FOB Aust.1","Fe 62%, CFR ","Scrap, CIF SEA",USD/CUR1 (Price),DXY (Price),USD/CUR2 (Price),Price,USD/CUR3 (Price),Price.1,Price.2,USD/CUR4(Price),Price.3,USD/CUR5 (Price),Price.4,Year.1,Month,Third,Daily production,Total Exports,Total Imports,Billets,PMI,"FAI, YoY %",housing starts,Actual,country3 Industrial Production,country4 Industrial Production,country4 Business Confidence,country5 Industrial Production,country5 Manufacturing PMI,country2 Business Confidence,country5 Business Confidence,"housing starts, country1",Purchasing Managers Index - Manufacturing,Purchase Price Index
2019-05-31,953.0,947.0,948.0,943.0,4735.0,1077.998616,1082.59728,1074.5376,5389.99308,437.724,441.3,436.18,2188.62,243.552,250.24,236.2,1217.76,8095.4,8201.0,7971.0,40477.0,7932.6,8031.0,7779.0,39663.0,7915.0,7537.0,,4071.0,83.0,46.7742,11082.4,4256.6,8355.0,437.0,243.56,618.0,46.8194,226.08,136.82,16000.96,95.738,10544.12,16293.76,95.52,2224.04,249.38,3943.58,4069.0,45.0,39.0,36.90998,43.612,35.096,123.61,131.8,33.116,105508.6,17.6,31.52,22.72,131.8,25.2,131.6,109.34958812748108,44.000868651869844,1544617.84,132.2,241.6
2019-05-24,953.0,943.0,948.0,938.0,3772.0,1072.3842920000002,1078.43434,1062.11056,5361.9214600000005,446.86,451.26,441.08,1787.44,241.46,244.56,237.06,965.84,8160.6,8213.0,8019.0,40803.0,8011.0,8067.0,7917.0,40055.0,8095.0,7933.0,,4071.0,81.0,46.616,11430.0,4121.8,8485.0,441.0,241.46,608.0,46.81,228.5,137.24,15973.04,96.078,10620.96,16448.0,96.06,2182.74,249.56,3905.16,4069.0,45.0,37.0,36.98126,43.80455681251051,35.102415417723975,135.77003647992152,132.13029848092296,33.115322387022104,101090.8444392787,17.751981659155568,31.20417196273609,23.674943807032687,132.01855607707537,26.237685328585705,131.80152228706407,110.05784056459785,44.46111971305277,1535366.3130985128,132.32882683939488,241.50746602327231
2019-05-17,943.0,944.0,948.0,938.0,4720.0,1066.060924,1076.3648,1059.5946,5330.30462,458.304,459.32,457.36,2291.52,228.324,236.42,221.68,1141.62,7940.2,8043.0,7877.0,39701.0,8353.0,8833.0,7977.0,41765.0,8161.0,8011.0,,4071.0,79.0,46.225,11986.8,4329.8,8365.0,457.0,228.32,593.0,46.8004,228.22,137.22,15527.18,95.982,10401.96,16197.32,96.68,2177.26,251.62,3984.78,4069.0,45.0,35.0,36.9603,44.09749065711027,35.11173910006312,151.1995051684924,132.63202152359085,33.114230100495966,92642.31090172619,18.107980425412585,30.134879214465826,25.033706742788517,132.43300685030755,27.516425026804043,132.1272061904267,110.80212823232792,44.95118331921211,1517609.4483131277,132.5050341379728,241.22593980550937
2019-05-10,943.0,952.4,958.0,948.0,4762.0,1093.94796,1102.1064,1083.30756,5469.7398,449.704,455.66,443.38,2248.52,224.472,227.48,221.68,1122.36,8005.0,8073.0,7941.0,40025.0,8349.0,8377.0,8311.0,41745.0,7941.0,8353.0,,4071.0,77.0,46.6,12687.4,4304.8,8495.0,455.0,224.48,593.0,46.8374,229.0,138.42,15200.64,95.756,10455.38,16261.18,96.7,2169.9,253.16,4030.04,4069.0,43.0,39.0,36.90938181818182,44.366179173154904,35.121693232370696,166.45372127281712,133.11773380446334,33.11302276372185,84195.65441331059,18.609988978963305,28.838146858962652,26.20561630715009,132.88095419838595,28.636952211620354,132.43928699857597,111.54629766492866,45.443958963193005,1499853.4043711785,132.62872436756436,240.93144368499176
2019-05-03,948.0,964.75,968.0,963.0,3859.0,1092.30731,1093.5399,1091.07472,2184.6146200000003,440.415,443.38,437.86,1761.66,221.28,221.34,221.1,885.12,8063.8,8081.0,7995.0,40319.0,8427.8,8429.0,8423.0,42139.0,8005.0,8349.0,,4071.0,75.0,47.0556,13041.4,4326.6,8495.0,445.0,221.28,598.0,46.648,227.66,137.378,15517.4,94.906,10769.84,16806.54,96.08,2223.76,252.88,4022.32,4069.0,43.0,37.0,37.00516,44.486,35.13,178.088,133.4,33.112,79783.53,19.2,27.84,26.6,133.2,29.2,132.6,112.25419539665742,45.91234613784057,1490604.34,132.6,240.8
2019-04-26,948.0,971.0,973.0,968.0,4855.0,1087.97856,1098.0024,1083.42916,5439.8928,439.148,443.48,436.82,2195.74,220.856,222.06,220.0,1104.28,8012.6,8079.0,7963.0,40063.0,8358.2,8395.0,8329.0,41791.0,8037.0,8425.0,,4071.0,73.0,47.777,13498.4,3999.4,8497.0,445.0,220.86,598.0,46.4692,228.04,136.56,15968.96,94.744,11254.88,17395.14,96.82,2265.36,255.22,4201.04,4069.0,43.0,35.0,36.88666,44.486,35.13,178.088,133.4,33.112,79783.53,19.2,27.84,26.6,133.2,29.2,132.6,112.8896679617716,46.32924433599994,1490604.34,132.6,240.8
2019-04-19,963.0,973.0,973.0,973.0,3892.0,1094.5220720000002,1100.97844,1086.32376,5472.610360000001,443.38,443.48,443.08,1773.52,220.76,223.84,217.18,883.04,8034.2,8123.0,7971.0,40171.0,8333.4,8369.0,8273.0,41667.0,8013.0,8359.0,,4071.0,71.0,48.653,14215.0,4116.0,8523.0,445.0,220.76,598.0,46.4596,229.02,137.2,15769.56,94.834,11164.16,17281.24,96.88,2248.76,256.18,4201.04,4069.0,43.0,35.0,36.88666,44.81853294697058,35.105997273264514,149.56327126374646,133.38829043237232,33.11497020708072,74002.73297823031,16.481597942799603,29.72592399084844,29.190944404787707,132.699697528254,29.78066804484684,132.80314843467625,113.4165618945285,46.667553050516204,1478178.8652621622,133.52107072829776,240.3309103311707
2019-04-12,983.0,984.0,993.0,978.0,4920.0,1087.743224,1090.7083,1077.86382,5438.71612,442.012,443.34,437.8,2210.06,223.752,225.94,222.22,1118.76,8031.0,8111.0,7953.0,40155.0,8109.0,8273.0,8047.0,40545.0,8035.0,8349.0,,4071.0,69.0,49.2354,15376.2,4170.2,8427.0,443.0,223.76,613.0,46.4084,227.76,136.37,15703.3,94.642,11228.56,17220.92,96.67,2259.28,256.84,4200.36,4069.0,41.0,39.0,36.8203,45.324141915589436,35.07187346063126,108.66377750323166,133.40370667737062,33.119216564818096,64792.10272290448,12.414985132394749,32.535368302555426,33.15968480621676,131.96957826228748,30.777379502069586,133.1398405111278,113.79872372918548,46.90017177423451,1458447.9899436727,134.8848407363331,239.63096555876314
2019-04-05,993.0,993.0,998.0,988.0,4965.0,1063.76668,1066.9906,1061.2932,4255.06672,440.98,444.76,437.2,2204.9,215.984,219.16,210.38,1079.92,7610.6,7693.0,7461.0,38053.0,7693.8,7773.0,7633.0,38469.0,8031.0,8137.0,,4071.0,67.0,49.974,16397.2,4591.8,8243.0,443.0,215.98,623.0,46.4088,226.94,136.4,15794.64,94.69,11042.68,17124.96,96.5,2243.84,257.06,4147.96,4069.0,41.0,37.0,36.82234,45.652,35.05,80.94200000000001,133.4,33.122,58552.34,9.4,34.8,36.0,131.4,31.6,133.4,114.0,47.0,1445171.46,135.8,239.2
2019-03-29,1003.0,1005.0,1013.0,1003.0,5025.0,1058.64872,1063.15272,1054.9342,5293.2436,449.908,452.2,446.94,2249.54,204.056,206.62,202.36,1020.28,7362.2,7449.0,7315.0,36811.0,7565.8,7677.0,7485.0,37829.0,7589.0,7707.0,,4071.0,65.0,51.0712,17478.6,4964.0,8125.0,443.0,204.06,643.0,46.438,227.78,137.16,15779.36,94.606,10909.84,16913.52,96.78,2225.26,256.46,4162.38,4069.0,41.0,35.0,36.752,45.652,35.05,80.94200000000001,133.4,33.122,58552.34,9.4,34.8,36.0,131.4,31.6,133.4,114.0,47.0,1445171.46,135.8,239.2
2019-03-22,1013.0,1013.0,1013.0,1013.0,5065.0,1080.35006,1087.6722,1067.194,5401.7503,459.652,459.94,459.2,2298.26,205.096,209.52,201.6,1025.48,7475.4,7509.0,7449.0,37377.0,7653.0,7679.0,7615.0,38265.0,7363.0,7565.0,,4071.0,63.0,52.635,18372.0,5139.8,8229.0,449.0,205.1,653.0,46.424,227.56,138.36,15874.86,94.708,10772.18,16713.9,96.46,2214.88,254.72,4092.58,4069.0,39.0,39.0,36.57189090909091,45.792819027680196,35.03941189054487,86.1847024076147,133.61674478957008,33.12248551565367,57631.63593571914,12.392829421694893,30.728924189059768,34.36185628685181,132.278994625312,30.202337432729458,133.09159988128494,113.83273998361732,47.116185495341384,1442346.8276220376,135.81505741735802,238.7518246248307
2019-03-15,1003.0,1007.0,1013.0,1003.0,5035.0,1065.068364,1074.887,1053.6651,5325.34182,458.0559999999999,466.24,451.7,2290.28,204.04,207.52,200.58,1020.2,7653.0,7717.0,7541.0,38265.0,7712.6,7733.0,7681.0,38563.0,7475.0,7653.0,,4071.0,61.0,54.1184,19495.8,5541.0,8105.0,459.0,204.04,638.0,46.4362,226.3,138.34,16059.84,94.762,10740.14,16585.54,96.5,2230.7,252.84,4110.24,4069.0,39.0,37.0,36.57444,46.007475859489965,35.00866032574321,91.22478729490228,133.98793150973148,33.12380494285963,53889.39674171458,16.961494546495704,24.20612055334707,32.02901793603423,133.66772474599176,28.001847610587966,132.5713641788884,113.51342266933872,47.395834312675426,1432966.4337816932,135.9910271622788,237.87954340591548
2019-03-08,1003.0,999.0,1003.0,998.0,4995.0,1076.68434,1080.35592,1070.09568,5383.4217,461.348,465.74,459.44,2306.74,207.06,208.38,204.54,1035.3,7691.0,7731.0,7653.0,38455.0,7797.0,7913.0,7703.0,38985.0,7653.0,7707.0,,4071.0,59.0,55.573,20257.4,6341.6,8033.0,465.0,207.06,638.0,46.4276,226.18,138.22,15629.56,94.728,10536.54,16368.22,96.36,2193.02,255.94,4073.64,4069.0,39.0,35.0,36.46398,46.04489476155476,34.957078598069934,97.62747853473873,134.36515247502717,33.12522189863577,47522.65167685275,21.449412398048665,17.77025664096084,29.681670617199533,135.02259249367566,25.900433983152496,131.96544638704768,113.04860670197209,47.829024610203874,1418126.048050502,136.1714833260602,236.91749048404253
2019-03-01,993.0,995.0,998.0,993.0,4975.0,1070.695596,1076.71242,1066.75112,5353.47798,463.456,465.34,462.34,2317.28,203.136,208.84,200.08,1015.68,7553.4,7665.0,7503.0,37767.0,7668.6,7765.0,7587.0,38343.0,7691.0,7769.0,,4071.0,57.0,56.8618,20406.4,6844.8,8025.0,459.0,203.14,663.0,46.4432,227.62,137.6,15627.22,94.81,10329.52,16117.56,96.48,2197.16,255.34,3996.9,4069.0,37.0,39.0,36.757375,45.654,34.884,106.958,134.6,33.126,38728.43,24.2,13.96,28.0,135.8,24.8,131.4,112.44485072632519,48.405834546128474,1398921.44,136.2,236.2
2019-02-22,993.0,993.0,993.0,993.0,4965.0,1044.7230599999998,1054.44028,1037.9312,5223.6153,452.984,463.18,445.46,2264.92,208.544,211.42,206.3,1042.72,7421.8,7503.0,7371.0,37109.0,7671.4,7899.0,7569.0,38357.0,7565.0,7677.0,,4071.0,55.0,58.427,19115.2,7018.6,8033.0,463.0,208.54,663.0,46.4128,226.06,136.78,15316.54,94.698,10385.02,16271.48,96.65,2216.52,256.84,4081.8,4069.0,37.0,37.0,36.59926,44.6968131903247,34.79511121848877,120.12378078898683,134.56988668063792,33.125621673318726,28259.95499580387,24.11765268248479,14.569824473682397,27.487101161266054,135.62098892403196,25.339228337242474,130.9813972872251,111.70871338720585,49.11634227865104,1377222.5777011663,135.95974262503196,235.96355694992147
2019-02-15,993.0,980.0,993.0,963.0,4900.0,1061.613856,1076.75744,1049.29984,5308.06928,446.968,454.1,433.58,2234.84,209.772,214.16,207.44,1048.86,7787.8,8003.0,7599.0,38939.0,7688.6,7913.0,7483.0,38443.0,7421.0,7671.0,,4071.0,53.0,59.55419999999999,16587.0,6823.4,8075.0,445.0,209.78,653.0,46.4284,226.02,137.1,15957.26,94.522,10285.26,16294.3,95.64,2244.76,254.38,4053.02,4069.0,37.0,35.0,36.56944,43.487745345521866,34.721512518413334,135.40107090169926,134.25550623870868,33.12444458235235,19095.226052036393,22.350679001593498,18.417429085701556,27.93770680654066,134.76515903456183,27.103918577131935,130.73688561917223,110.84675332942192,49.95062596597332,1357996.223222756,135.4922420406336,236.05324975132172
2019-02-08,983.0,948.0,958.0,943.0,2844.0,1066.2065273315216,1076.2326674579324,1058.4983883815823,0.0,439.94,439.94,439.94,1319.82,204.06000000000003,204.06,204.06,612.1800000000001,7767.0,7767.0,7767.0,38835.0,7789.0,7789.0,7789.0,38945.0,7787.0,7691.0,,4071.0,51.0,59.7434,16587.0,6823.4,8075.0,433.0,204.06,633.0,46.546,226.8,137.64,15850.78,94.654,10134.14,15876.06,95.54,2211.78,254.0,3976.56,4069.0,35.0,39.0,36.51356363636364,42.45430482795811,34.70065755913124,150.40832556356202,133.66337267742512,33.12304520020982,14768.436582250715,20.608365819905465,23.576319154869946,28.96945904854494,133.6767496278108,29.41664952845543,130.6739311415333,109.8655291977812,50.89876376629706,1346983.3371329682,134.87862043591846,236.21631767706123
2019-02-01,963.0,941.0,943.0,938.0,4705.0,1052.467344,1056.34736,1049.65886,5262.33672,437.2720000000001,440.36,433.06,2186.36,197.108,204.06,189.36,985.54,7744.2,7927.0,7595.0,38721.0,7741.0,8011.0,7613.0,38705.0,7745.0,7741.0,,4071.0,49.0,58.318,10476.2,3522.4,7937.0,441.0,197.1,603.0,46.4896,226.28,137.3,16174.78,94.686,9942.5,15723.4,95.98,2236.1,252.46,3861.12,4069.0,35.0,37.0,36.55854,42.024,34.77,162.764,132.8,33.122,18813.78,20.6,28.12,30.2,132.8,31.6,130.8,108.77159963709157,51.95083383782408,1349924.88,134.2,236.2
2019-01-25,933.0,934.0,938.0,928.0,4670.0,1037.839632,1043.49172,1032.2192,5189.19816,426.132,433.28,421.22,2130.66,182.824,184.8,181.96,914.12,7570.2,7675.0,7509.0,37851.0,7529.8,7613.0,7481.0,37649.0,7745.0,7741.0,,4071.0,47.0,54.52379999999999,8910.0,3496.0,7915.0,433.0,182.82,573.0,46.4896,224.16,137.654,16321.32,94.56,9942.5,15723.4,95.62,2237.44,252.0,3902.9,4069.0,35.0,35.0,36.57916,42.47577196102107,34.94801823550005,170.08654943643802,131.71620848787836,33.121715291071425,33657.37407250999,23.414684848365965,30.57302791621067,31.31473906808398,132.46517467856023,33.10012421830065,131.12656096981485,107.57152329216082,53.09691433875611,1370764.7450999303,133.53347208251415,235.8408225754836
2019-01-18,923.0,928.2,933.0,926.0,4641.0,1036.068852,1041.65754,1031.53312,5180.34426,415.92,419.44,413.54,2079.6,181.856,184.4,180.56,909.28,7348.2,7465.0,7291.0,36741.0,7366.2,7483.0,7271.0,36831.0,7571.0,7529.0,,4071.0,45.0,52.4614,7963.0,3731.0,7865.0,421.0,181.86,563.0,46.4946,224.58,138.11,16139.4,94.446,9923.88,15744.46,96.06,2205.22,252.1,3854.48,4067.0,57.0,39.0,36.56330909090909,43.494292758422596,35.17728960060343,169.9944290983008,130.64004353543385,33.12191672773093,57293.033981696804,27.660789447130302,31.26416310384671,32.27015483780312,132.5466391157609,33.85747808088428,131.6810933444227,106.27185880779672,54.32708342729492,1406258.556540356,132.94000467518669,235.33245758879752
2019-01-11,923.0,932.2,934.0,928.0,4661.0,1026.161208,1040.21736,1011.41856,5130.80604,430.116,434.26,420.04,2150.58,180.472,181.92,179.72,902.36,7272.6,7313.0,7251.0,36363.0,7630.6,7769.0,7373.0,38153.0,7349.0,7367.0,,4071.0,43.0,47.066,7362.4,3690.4,7913.0,419.0,180.48,563.0,46.558,225.68,138.3,16127.24,94.732,9819.74,15661.18,96.5,2154.9,252.56,3840.16,4067.0,57.0,37.0,36.44124,44.61566717661283,35.381416165405106,160.10609421101316,129.84385681527243,33.122159800524976,86606.49926314922,31.326499322329486,30.97321673955941,33.09049318862071,132.80478399508115,33.93609290302578,132.49507904681923,104.87916482880719,55.63141926164229,1451364.871136754,132.47653493026593,234.95786380771273
2019-01-04,933.0,946.5,955.0,938.0,3786.0,991.6584666666668,993.3594,988.9232,2974.9754000000003,456.94,471.78,433.56,1827.76,178.26,179.2,177.14,713.04,7106.6,7207.0,7063.0,35533.0,7792.2,7811.0,7777.0,38961.0,7273.0,7631.0,,4071.0,41.0,44.9594,6736.0,3949.6,,435.0,178.26,583.0,46.526,224.34,137.314,15841.18,94.594,9676.28,15397.92,96.8,2171.84,250.1,3768.66,4067.0,57.0,35.0,36.458,45.376,35.484,138.04,129.6,33.122,118483.50945245588,32.4,30.48,33.8,133.0,33.4,133.6,103.4,57.0,1501042.2457046001,132.2,235.0
2018-12-21,943.0,955.6,958.0,955.0,4778.0,1015.441872,1031.23296,1007.19168,5077.20936,484.224,486.48,475.64,2421.12,174.26,177.52,171.06,871.3,7135.0,7247.0,7061.0,35675.0,7566.6,7723.0,7273.0,37833.0,7117.0,7775.0,,,,,,,,475.0,174.26,593.0,46.757,225.8,138.05,14965.04,94.136,9520.66,15196.74,98.1,2122.84,253.56,3750.16,4067.0,55.0,37.0,36.544,45.03083362078776,35.28657907917293,,130.959319619556,33.11988850672394,177471.12269698703,24.256163209885287,30.605918498911613,34.90667384224684,132.69828450239456,31.066169099330928,136.38874100313703,100.23803741256577,59.8715528439644,1593944.402016544,132.22273925861947,236.56691989348823
2018-12-14,958.0,966.0,973.0,958.0,4830.0,996.336228,1007.1934,983.17664,4981.68114,482.736,486.04,478.14,2413.68,167.884,174.48,164.94,839.4200000000001,7029.0,7127.0,6891.0,35145.0,7273.0,7273.0,7273.0,36365.0,7137.0,7641.0,,,,,,,,485.0,167.88,593.0,46.813,226.92,138.87,14992.42,94.616,9558.42,15134.46,98.3,2167.02,255.44,3742.82,4067.0,55.0,35.0,36.602,44.472745215590585,35.11927152924836,,131.87057506148523,33.1186905976903,198353.20482338892,18.623136890776575,30.85956388689245,35.24669319697224,132.34786439186465,29.845228859441463,137.55825267118988,98.60898137410686,61.329029296789706,1627086.2973915946,132.3433648430178,237.42097709208792
2018-12-07,963.0,969.0,978.0,963.0,4845.0,998.718924,1006.25244,990.20184,4993.59462,479.776,486.94,469.1,2398.88,166.608,167.76,165.76,833.04,7188.2,7283.0,7103.0,35941.0,7449.0,7473.0,7393.0,37245.0,7029.0,7273.0,,,,,,,,453.0,166.6,613.0,46.8154,227.88,139.186,15081.74,94.728,9745.76,15260.56,98.66,2176.3,259.78,3995.26,4067.0,53.0,39.0,36.57818181818182,44.112,35.012,,132.4,33.118,209341.79,14.8,30.88,35.4,132.0,29.0,138.2,96.98616540596555,62.769087336857005,1644633.48,132.4,237.8
2018-11-30,943.0,988.0,1003.0,978.0,4940.0,935.826096,974.2368,910.8876,4679.13048,469.488,476.28,467.58,2347.44,164.3,166.02,161.5,821.5,6963.4,7039.0,6927.0,34817.0,7460.2,7723.0,7251.0,37301.0,7189.0,7433.0,,,,,,,,469.0,164.3,613.0,46.7514,226.02,138.486,14955.12,94.87,9835.8,15227.56,98.72,2232.14,258.46,4075.0,4067.0,53.0,37.0,36.636,44.112,35.012,,132.4,33.118,209341.79,14.8,30.88,35.4,132.0,29.0,138.2,95.39830693325112,64.16781313917633,1644633.48,132.4,237.8
2018-11-23,998.0,1020.0,1033.0,1013.0,5100.0,1037.32642,1065.05672,1012.3904,5186.6321,480.372,483.98,476.28,2401.86,179.852,185.22,173.26,899.26,7297.4,7485.0,7141.0,36487.0,8319.0,8713.0,7989.0,41595.0,6963.0,7461.0,,,,,,,,475.0,179.86,628.0,46.921,227.54,137.826,14768.7,94.708,9914.86,15521.3,98.94,2216.1,259.94,4179.82,4067.0,53.0,35.0,36.668,44.06063292341328,35.056240561176025,,132.5277587045748,33.11801285417282,204235.03765504723,19.442627620182105,32.375942470035966,35.46370303957014,133.2752755552405,30.57470163436924,138.0070717732656,93.87412338107265,65.50129287875762,1635953.5515782423,132.66439626249633,238.90775772578473
2018-11-16,1018.0,1040.4,1048.0,1030.0,5202.0,1093.184176,1094.64252,1090.94112,5465.92088,483.98,483.98,483.98,2419.9,184.172,185.1,182.86,920.86,7817.8,7925.0,7485.0,39089.0,8953.0,9013.0,8713.0,44765.0,7173.0,8057.0,,,,,,,,483.0,184.18,643.0,46.897,226.84,137.798,14713.36,94.876,9519.94,15188.28,99.16,2188.86,258.9,4072.0,4067.0,51.0,39.0,36.742,43.90409881566469,35.12197558423576,,132.84092819153145,33.11794087491808,197523.46646684868,26.643200220251234,34.853279871013996,35.54081464835957,135.4274872397495,33.08257562857276,137.78008006684473,92.44233217453929,66.74561273061086,1624405.2448935437,133.11928377503946,240.85934491395125
2018-11-09,1033.0,1048.0,1048.0,1048.0,4192.0,1148.606956,1167.49432,1135.16168,5743.03478,466.68,466.94,466.42,1866.72,185.24,187.4,183.54,740.96,8077.0,8185.0,7969.0,40385.0,9073.0,9153.0,9053.0,45365.0,7801.0,8863.0,,,,,,,,483.0,185.24,653.0,46.876,225.94,138.15,14199.68,94.574,9647.16,15407.7,98.69,2202.08,258.66,4067.14,4067.0,51.0,37.0,36.7,43.72251530008376,35.20455270000449,,133.18363358272236,33.1178984582043,191609.24204522578,33.62217271019475,37.16897733648502,35.49751893296921,137.66595530438371,35.499161808489895,137.56304832700147,91.13165073876024,67.87685886974603,1614263.9407620735,133.56452940006284,242.83125964514215
2018-11-02,1033.0,1049.0,1053.0,1048.0,5245.0,1176.630232,1180.17288,1170.3946,5883.15116,474.64,476.0,472.8,2373.2,184.248,186.42,180.94,921.24,8375.0,8517.0,8187.0,41875.0,9275.4,9563.0,9153.0,46377.0,8077.0,9053.0,,,,,,,,465.0,184.24,668.0,46.9134,226.82,139.158,13970.64,94.578,9449.6,15392.12,99.12,2238.54,260.66,4171.14,4067.0,51.0,35.0,36.736,43.596,35.299319539307476,,133.4,33.118,188894.53,37.6,38.18,35.2,139.2,36.8,137.4,89.97079649884463,68.87111747117311,1609805.02,133.8,244.0
2018-10-26,1038.0,1049.0,1053.0,1043.0,5245.0,1182.4478,1185.592,1178.8214,5912.239,477.74,483.18,471.54,2388.7,183.144,185.96,180.6,915.72,8429.4,8521.0,8383.0,42147.0,9181.8,9197.0,9163.0,45909.0,8375.0,9275.0,,,,,,,,475.0,183.14,678.0,46.7814,226.08,139.282,14313.58,94.204,9387.16,15789.72,98.7,2252.4,259.4,4152.72,4067.0,49.0,39.0,36.69454545454546,43.596,35.40162373297004,,133.4,33.118,188894.53,37.6,38.18,35.2,139.2,36.8,137.4,88.98848687990169,69.70447470990209,1609805.02,133.8,244.0
2018-10-19,1043.0,1058.0,1058.0,1058.0,5290.0,1172.3416000000002,1178.24784,1165.97408,5861.7080000000005,471.756,478.42,463.22,2358.78,178.352,180.16,176.0,891.76,8457.0,8731.0,8285.0,42285.0,9305.8,9953.0,9097.0,46529.0,8429.0,9181.0,,,,,,,,475.0,178.36,688.0,46.887,225.72,140.094,14161.66,94.956,8974.08,15208.8,99.13,2173.5,256.82,3919.92,4067.0,49.0,37.0,36.834,43.733796565192,35.506812911817455,,133.32370646392974,33.11676521316987,183111.6058183816,38.29797271895829,41.44253995306126,37.75197144312172,137.13293473639882,37.83168676558008,137.80151008715032,88.21343930704047,70.3530167609429,1597952.7893546503,134.04378876454294,243.9536937454207
2018-10-12,1048.0,1061.0,1063.0,1058.0,5305.0,1157.5565,1159.788,1154.0353,5787.7825,464.16,469.7,460.54,2320.8,174.86399999999998,176.34,171.82,874.3199999999999,8599.0,8725.0,8451.0,42995.0,9465.0,9593.0,9311.0,47325.0,8457.0,9305.0,,,,,,,,467.0,174.86,698.0,46.8594,224.42,140.426,14336.04,94.798,9384.64,15882.8,98.18,2225.38,258.1,4191.86,4067.0,49.0,35.0,36.736,43.91006576391467,35.610234706675,,133.24388204953493,33.11500985966344,174301.26676049802,39.936701554175464,46.61051931494825,41.6378376187286,134.23631033748993,39.70749632933943,138.38495738712373,87.6743712053702,70.79282979930555,1580069.0728085088,134.41388197469738,244.066476539263
2018-10-05,1058.0,1081.0,1083.0,1078.0,5405.0,1159.3827790601915,1170.0106248952975,1152.7152818058596,0.0,460.5400000000001,460.54,460.54,2302.7000000000003,171.48,171.48,171.48,857.4,8451.0,8451.0,8451.0,42255.0,9193.0,9193.0,9193.0,45965.0,8599.0,9465.0,,,,,,,,461.0,171.48,713.0,46.8448,223.44,141.15,14042.54,94.814,9405.78,16145.6,98.52,2262.24,257.4,4227.16,4067.0,47.0,39.0,36.7,44.0,35.70723674836799,,133.2,33.114,168754.05,41.2,50.56,44.6,132.2,41.4,138.8,87.4,71.0,1568882.3,134.6,244.2
2018-09-28,1083.0,1086.4,1088.0,1083.0,5432.0,1177.069795,1191.02518,1169.2069,4708.27918,430.232,442.84,422.12,2151.16,171.096,171.48,170.34,855.48,8509.0,8583.0,8451.0,42545.0,9188.6,9203.0,9169.0,45943.0,8491.0,9189.0,,,,,,,,461.0,171.1,713.0,46.7378,224.24,141.45,14189.4,94.86,9903.1,16759.42,98.62,2295.26,260.44,4437.6,4067.0,47.0,37.0,36.7118,44.0,35.79316666772169,,133.2,33.114,168754.05,41.2,50.56,44.6,132.2,41.4,138.8,87.4,71.0,1568882.3,134.6,244.2
2018-09-21,1083.0,1094.2,1095.0,1093.0,5471.0,1202.790928,1206.30936,1198.2396,6013.95464,443.724,446.1,442.84,2218.62,171.292,172.64,169.28,856.46,8677.8,8975.0,8583.0,43389.0,9272.2,9733.0,9121.0,46361.0,8491.0,9189.0,,,,,,,,443.0,171.3,703.0,46.7378,223.26,140.95,14586.64,93.922,10332.1,17609.68,97.66,2350.5,260.38,4525.48,4067.0,47.0,35.0,36.7,44.24842689065465,35.8633720955614,,133.15697592352285,33.112355289302045,164410.99423588603,40.607013201051934,46.172718534469595,41.102435191407864,133.4469011429085,37.49510515464506,138.53808573097717,87.6160042456656,70.97004736923543,1559606.947661499,135.27317954599204,243.92425590385517
2018-09-14,1083.0,1093.4,1095.0,1093.0,5467.0,1217.280284,1234.07352,1201.02478,6086.40142,433.18,446.1,425.06,2165.9,168.71200000000002,169.52,168.34,843.5600000000001,8987.4,9149.0,8811.0,44937.0,9705.0,9733.0,9593.0,48525.0,8677.0,9157.0,,,,,,,,443.0,168.72,693.0,46.7142,221.44,141.384,14799.0,94.284,10321.34,17592.7,97.86,2352.08,258.16,4476.66,4067.0,45.0,39.0,36.734,44.63335855865505,35.913200662712406,,133.07764177944682,33.109760973299714,157233.78289022195,39.8992933249705,40.2387385722144,36.297028687092734,134.99782616137017,31.886686994966958,138.2108910031987,88.00312744278034,70.95354248000484,1544365.3094791714,136.30254600606426,243.51745723662225
2018-09-07,1073.0,1091.0,1093.0,1083.0,5455.0,1201.70542,1212.60518,1197.61168,6008.5271,409.908,421.02,401.3,2049.54,167.532,169.96,165.1,837.6600000000001,8829.0,8965.0,8731.0,44145.0,9531.8,9593.0,9413.0,47659.0,8987.0,9663.0,,,,,,,,425.0,167.54,683.0,46.738,222.86,141.25,14859.3,94.544,10267.08,17488.46,98.38,2304.96,257.12,4327.9,4067.0,45.0,37.0,36.722,44.9,35.938,,133.0,33.108,152582.72,39.4,36.32,33.0,136.0,28.0,138.0,88.52461549250955,70.94808478970789,1534468.9,137.0,243.2
