Date.1,year,month,day,"product1 country1, EXW"
2016-11-09,2016.0,11.0,9.0,773.18896
2016-11-08,2016.0,11.0,8.0,764.2776
2016-11-07,2016.0,11.0,7.0,757.6904
2016-11-04,2016.0,11.0,4.0,745.89728
2016-11-03,2016.0,11.0,3.0,737.04208
2016-11-02,2016.0,11.0,2.0,732.96528
2016-11-01,2016.0,11.0,1.0,717.96608
2016-10-31,2016.0,10.0,31.0,714.20976
2016-10-28,2016.0,10.0,28.0,702.77712
2016-10-27,2016.0,10.0,27.0,703.43088
2016-10-26,2016.0,10.0,26.0,702.84522
2016-10-25,2016.0,10.0,25.0,703.50806
2016-10-24,2016.0,10.0,24.0,683.4476
2016-10-21,2016.0,10.0,21.0,691.7406
2016-10-20,2016.0,10.0,20.0,697.832
2016-10-19,2016.0,10.0,19.0,697.8544
2016-10-18,2016.0,10.0,18.0,692.12688
2016-10-17,2016.0,10.0,17.0,692.82396
2016-10-14,2016.0,10.0,14.0,675.2976
2016-10-13,2016.0,10.0,13.0,669.95388
2016-10-12,2016.0,10.0,12.0,670.28344
2016-10-11,2016.0,10.0,11.0,672.24796
2016-10-10,2016.0,10.0,10.0,665.33324
2016-10-07,2016.0,10.0,7.0,662.4918
2016-10-06,2016.0,10.0,6.0,662.5674
2016-10-05,2016.0,10.0,5.0,662.5128
2016-10-04,2016.0,10.0,4.0,662.8782
2016-10-03,2016.0,10.0,3.0,662.6682
2016-09-30,2016.0,9.0,30.0,662.7984
2016-09-29,2016.0,9.0,29.0,668.4276
2016-09-28,2016.0,9.0,28.0,662.7396
2016-09-27,2016.0,9.0,27.0,663.0756
2016-09-26,2016.0,9.0,26.0,684.0217
2016-09-23,2016.0,9.0,23.0,665.84386
2016-09-22,2016.0,9.0,22.0,665.44718
2016-09-21,2016.0,9.0,21.0,668.67776
2016-09-20,2016.0,9.0,20.0,667.35064
2016-09-19,2016.0,9.0,19.0,659.38972
2016-09-16,2016.0,9.0,16.0,665.36278
2016-09-15,2016.0,9.0,15.0,665.3248
2016-09-14,2016.0,9.0,14.0,664.82262
2016-09-13,2016.0,9.0,13.0,664.65382
2016-09-12,2016.0,9.0,12.0,681.94284
2016-09-09,2016.0,9.0,9.0,696.30498
2016-09-08,2016.0,9.0,8.0,693.0528
2016-09-07,2016.0,9.0,7.0,703.86208
2016-09-06,2016.0,9.0,6.0,712.71518
2016-09-05,2016.0,9.0,5.0,712.37922
2016-09-02,2016.0,9.0,2.0,712.91494
2016-09-01,2016.0,9.0,1.0,697.70352
2016-08-31,2016.0,8.0,31.0,715.77336
2016-08-30,2016.0,8.0,30.0,730.61598
2016-08-29,2016.0,8.0,29.0,730.79306
2016-08-26,2016.0,8.0,26.0,738.9964
2016-08-25,2016.0,8.0,25.0,739.4664
2016-08-24,2016.0,8.0,24.0,728.28228
2016-08-23,2016.0,8.0,23.0,721.1679
2016-08-22,2016.0,8.0,22.0,715.816
2016-08-19,2016.0,8.0,19.0,711.7395
2016-08-18,2016.0,8.0,18.0,702.5298
2016-08-17,2016.0,8.0,17.0,723.92048
2016-08-16,2016.0,8.0,16.0,722.49152
2016-08-15,2016.0,8.0,15.0,711.1455
2016-08-12,2016.0,8.0,12.0,720.11448
2016-08-11,2016.0,8.0,11.0,704.41732
2016-08-10,2016.0,8.0,10.0,693.6732
2016-08-09,2016.0,8.0,9.0,690.13578
2016-08-08,2016.0,8.0,8.0,687.97664
2016-08-05,2016.0,8.0,5.0,671.61184
2016-08-04,2016.0,8.0,4.0,663.4276
2016-08-03,2016.0,8.0,3.0,662.73372
2016-08-02,2016.0,8.0,2.0,669.0173
2016-08-01,2016.0,8.0,1.0,659.20064
2016-07-29,2016.0,7.0,29.0,657.64896
2016-07-28,2016.0,7.0,28.0,656.59232
2016-07-27,2016.0,7.0,27.0,647.18
2016-07-26,2016.0,7.0,26.0,631.332
2016-07-25,2016.0,7.0,25.0,631.472
2016-07-22,2016.0,7.0,22.0,635.19198
2016-07-21,2016.0,7.0,21.0,634.46838
2016-07-20,2016.0,7.0,20.0,624.28344
2016-07-19,2016.0,7.0,19.0,630.784
2016-07-18,2016.0,7.0,18.0,630.88
2016-07-15,2016.0,7.0,15.0,643.27416
2016-07-14,2016.0,7.0,14.0,661.0134
2016-07-13,2016.0,7.0,13.0,660.9042
2016-07-12,2016.0,7.0,12.0,648.62276
2016-07-11,2016.0,7.0,11.0,630.564
2016-07-08,2016.0,7.0,8.0,658.37398
2016-07-07,2016.0,7.0,7.0,657.85566
2016-07-06,2016.0,7.0,6.0,648.88644
2016-07-05,2016.0,7.0,5.0,650.5468
2016-07-04,2016.0,7.0,4.0,651.97232
2016-07-01,2016.0,7.0,1.0,651.97232
2016-06-30,2016.0,6.0,30.0,632.00592
2016-06-29,2016.0,6.0,29.0,622.90512
2016-06-28,2016.0,6.0,28.0,616.56364
2016-06-27,2016.0,6.0,27.0,616.9206
2016-06-24,2016.0,6.0,24.0,588.94864
2016-06-23,2016.0,6.0,23.0,589.24314
2016-06-22,2016.0,6.0,22.0,585.39912
2016-06-21,2016.0,6.0,21.0,583.01918
2016-06-20,2016.0,6.0,20.0,590.7657
2016-06-17,2016.0,6.0,17.0,594.5009
2016-06-16,2016.0,6.0,16.0,594.7673
2016-06-15,2016.0,6.0,15.0,594.5009
2016-06-14,2016.0,6.0,14.0,594.3788
2016-06-13,2016.0,6.0,13.0,594.9671
2016-06-10,2016.0,6.0,10.0,596.8689
2016-06-09,2016.0,6.0,9.0,596.8652
2016-06-08,2016.0,6.0,8.0,596.3805
2016-06-07,2016.0,6.0,7.0,596.1881
2016-06-06,2016.0,6.0,6.0,587.0262
2016-06-03,2016.0,6.0,3.0,577.18148
2016-06-02,2016.0,6.0,2.0,573.99896
2016-06-01,2016.0,6.0,1.0,585.95604
2016-05-31,2016.0,5.0,31.0,585.97788
2016-05-30,2016.0,5.0,30.0,585.90144
2016-05-27,2016.0,5.0,27.0,612.2606
2016-05-26,2016.0,5.0,26.0,612.5608
2016-05-25,2016.0,5.0,25.0,612.3556
2016-05-24,2016.0,5.0,24.0,606.56168
2016-05-20,2016.0,5.0,20.0,644.016
2016-05-19,2016.0,5.0,19.0,662.58132
2016-05-18,2016.0,5.0,18.0,663.67312
2016-05-17,2016.0,5.0,17.0,643.2733
2016-05-16,2016.0,5.0,16.0,621.14208
2016-05-13,2016.0,5.0,13.0,630.8076
2016-05-12,2016.0,5.0,12.0,647.596
2016-05-11,2016.0,5.0,11.0,647.788
2016-05-10,2016.0,5.0,10.0,622.17888
2016-05-09,2016.0,5.0,9.0,684.46328
2016-05-06,2016.0,5.0,6.0,718.95692
2016-05-05,2016.0,5.0,5.0,743.5098
2016-05-04,2016.0,5.0,4.0,737.90322
2016-05-03,2016.0,5.0,3.0,770.59702
2016-04-29,2016.0,4.0,29.0,801.78252
2016-04-28,2016.0,4.0,28.0,788.6976
2016-04-27,2016.0,4.0,27.0,772.3104
2016-04-26,2016.0,4.0,26.0,796.84
2016-04-25,2016.0,4.0,25.0,826.96404
2016-04-22,2016.0,4.0,22.0,821.75648
2016-04-21,2016.0,4.0,21.0,848.13696
2016-04-20,2016.0,4.0,20.0,831.03012
2016-04-19,2016.0,4.0,19.0,787.43824
2016-04-18,2016.0,4.0,18.0,761.81992
2016-04-15,2016.0,4.0,15.0,715.0723
2016-04-14,2016.0,4.0,14.0,736.43928
2016-04-13,2016.0,4.0,13.0,737.71608
2016-04-12,2016.0,4.0,12.0,729.1635
2016-04-11,2016.0,4.0,11.0,720.25428
2016-04-08,2016.0,4.0,8.0,675.9072
2016-04-07,2016.0,4.0,7.0,675.95296
2016-04-06,2016.0,4.0,6.0,674.98784
2016-04-05,2016.0,4.0,5.0,669.29692
2016-04-04,2016.0,4.0,4.0,653.78448
2016-04-01,2016.0,4.0,1.0,653.9493
2016-03-31,2016.0,3.0,31.0,653.216
2016-03-30,2016.0,3.0,30.0,645.44568
2016-03-29,2016.0,3.0,29.0,649.44
2016-03-28,2016.0,3.0,28.0,648.136
2016-03-25,2016.0,3.0,25.0,638.60164
2016-03-24,2016.0,3.0,24.0,646.332
2016-03-23,2016.0,3.0,23.0,647.708
2016-03-22,2016.0,3.0,22.0,633.9237
2016-03-21,2016.0,3.0,21.0,631.18736
2016-03-18,2016.0,3.0,18.0,623.53762
2016-03-17,2016.0,3.0,17.0,595.14704
2016-03-16,2016.0,3.0,16.0,575.92626
2016-03-15,2016.0,3.0,15.0,585.6828
2016-03-14,2016.0,3.0,14.0,599.12384
2016-03-11,2016.0,3.0,11.0,655.06708
2016-03-10,2016.0,3.0,10.0,653.55208
2016-03-09,2016.0,3.0,9.0,619.08732
2016-03-08,2016.0,3.0,8.0,726.48552
2016-03-07,2016.0,3.0,7.0,689.66328
2016-03-04,2016.0,3.0,4.0,576.15276
2016-03-03,2016.0,3.0,3.0,573.10134
2016-03-02,2016.0,3.0,2.0,570.04992
2016-03-01,2016.0,3.0,1.0,557.84424
2016-02-29,2016.0,2.0,29.0,545.63856
2016-02-26,2016.0,2.0,26.0,550.91064
2016-02-25,2016.0,2.0,25.0,550.91064
2016-02-24,2016.0,2.0,24.0,550.91064
2016-02-23,2016.0,2.0,23.0,547.84608
2016-02-22,2016.0,2.0,22.0,560.09744
2016-02-19,2016.0,2.0,19.0,535.99784
2016-02-18,2016.0,2.0,18.0,533.23722
2016-02-17,2016.0,2.0,17.0,532.13208
2016-02-16,2016.0,2.0,16.0,523.88
2016-02-15,2016.0,2.0,15.0,514.62262
2016-02-12,2016.0,2.0,12.0,501.5142
2016-02-11,2016.0,2.0,11.0,501.52344
2016-02-10,2016.0,2.0,10.0,501.60352
2016-02-09,2016.0,2.0,9.0,501.52344
2016-02-08,2016.0,2.0,8.0,501.62508
2016-02-05,2016.0,2.0,5.0,501.73904
2016-02-04,2016.0,2.0,4.0,501.56348
2016-02-03,2016.0,2.0,3.0,501.21236
2016-02-02,2016.0,2.0,2.0,501.15384
2016-02-01,2016.0,2.0,1.0,500.70416
2016-01-29,2016.0,1.0,29.0,501.44028
2016-01-28,2016.0,1.0,28.0,501.34788
2016-01-27,2016.0,1.0,27.0,501.17848
2016-01-26,2016.0,1.0,26.0,504.0884
2016-01-25,2016.0,1.0,25.0,510.41188
2016-01-22,2016.0,1.0,22.0,513.29472
2016-01-21,2016.0,1.0,21.0,522.4464399999999
2016-01-20,2016.0,1.0,20.0,531.60592
2016-01-19,2016.0,1.0,19.0,537.64996
2016-01-18,2016.0,1.0,18.0,541.1242199999999
2016-01-15,2016.0,1.0,15.0,534.0324
2016-01-14,2016.0,1.0,14.0,524.84172
2016-01-13,2016.0,1.0,13.0,522.69438
2016-01-12,2016.0,1.0,12.0,522.80708
2016-01-11,2016.0,1.0,11.0,520.8335999999999
2016-01-08,2016.0,1.0,8.0,512.40044
2016-01-07,2016.0,1.0,7.0,512.7828
2016-01-06,2016.0,1.0,6.0,509.4708
2016-01-05,2016.0,1.0,5.0,517.3648000000001
2016-01-04,2016.0,1.0,4.0,523.5472
2015-12-31,2015.0,12.0,31.0,501.28768
2015-12-30,2015.0,12.0,30.0,501.42752
2015-12-29,2015.0,12.0,29.0,501.72544
2015-12-28,2015.0,12.0,28.0,496.077
2015-12-25,2015.0,12.0,25.0,500.17286
2015-12-24,2015.0,12.0,24.0,499.2125
2015-12-23,2015.0,12.0,23.0,489.95296
2015-12-22,2015.0,12.0,22.0,486.8184
2015-12-21,2015.0,12.0,21.0,486.61554
2015-12-18,2015.0,12.0,18.0,495.858
2015-12-17,2015.0,12.0,17.0,489.6836
2015-12-16,2015.0,12.0,16.0,484.35024
2015-12-15,2015.0,12.0,15.0,484.91672
2015-12-11,2015.0,12.0,11.0,485.65256
2015-12-10,2015.0,12.0,10.0,489.78486
2015-12-09,2015.0,12.0,9.0,490.40226
2015-12-08,2015.0,12.0,8.0,491.18136
2015-12-07,2015.0,12.0,7.0,488.67184
2015-12-04,2015.0,12.0,4.0,492.41028
2015-12-03,2015.0,12.0,3.0,492.52494
2015-12-02,2015.0,12.0,2.0,492.46908
2015-12-01,2015.0,12.0,1.0,489.34636
2015-11-30,2015.0,11.0,30.0,495.63616
2015-11-27,2015.0,11.0,27.0,517.8214
2015-11-26,2015.0,11.0,26.0,518.1841
2015-11-25,2015.0,11.0,25.0,518.212
2015-11-24,2015.0,11.0,24.0,518.1623999999999
2015-11-23,2015.0,11.0,23.0,518.2926
2015-11-20,2015.0,11.0,20.0,521.73864
2015-11-19,2015.0,11.0,19.0,521.91336
2015-11-18,2015.0,11.0,18.0,518.5437
2015-11-17,2015.0,11.0,17.0,522.1348800000001
2015-11-16,2015.0,11.0,16.0,522.75576
2015-11-13,2015.0,11.0,13.0,519.3528
2015-11-12,2015.0,11.0,12.0,516.637
2015-11-11,2015.0,11.0,11.0,519.9975999999999
2015-11-10,2015.0,11.0,10.0,520.3293
2015-11-09,2015.0,11.0,9.0,523.56696
2015-11-06,2015.0,11.0,6.0,524.08176
2015-11-05,2015.0,11.0,5.0,527.83574
2015-11-04,2015.0,11.0,4.0,531.74912
2015-11-03,2015.0,11.0,3.0,534.8516999999999
2015-11-02,2015.0,11.0,2.0,537.9056
2015-10-30,2015.0,10.0,30.0,542.68116
2015-10-29,2015.0,10.0,29.0,542.68116
2015-10-28,2015.0,10.0,28.0,545.70998
2015-10-27,2015.0,10.0,27.0,549.34088
2015-10-26,2015.0,10.0,26.0,552.4332
2015-10-23,2015.0,10.0,23.0,552.2913
2015-10-22,2015.0,10.0,22.0,558.58574
2015-10-21,2015.0,10.0,21.0,562.32432
2015-10-20,2015.0,10.0,20.0,562.02528
2015-10-19,2015.0,10.0,19.0,561.30288
2015-10-16,2015.0,10.0,16.0,561.84384
2015-10-15,2015.0,10.0,15.0,562.52592
2015-10-14,2015.0,10.0,14.0,556.05272
2015-10-13,2015.0,10.0,13.0,556.69016
2015-10-12,2015.0,10.0,12.0,564.39744
2015-10-09,2015.0,10.0,9.0,552.9843
2015-10-08,2015.0,10.0,8.0,549.31464
2015-10-07,2015.0,10.0,7.0,552.189
2015-10-06,2015.0,10.0,6.0,552.189
2015-10-05,2015.0,10.0,5.0,552.189
2015-10-02,2015.0,10.0,2.0,552.189
2015-10-01,2015.0,10.0,1.0,552.189
2015-09-30,2015.0,9.0,30.0,552.1329
2015-09-29,2015.0,9.0,29.0,551.5587
2015-09-28,2015.0,9.0,28.0,558.9902
2015-09-25,2015.0,9.0,25.0,569.46462
2015-09-24,2015.0,9.0,24.0,572.01016
2015-09-23,2015.0,9.0,23.0,571.88288
2015-09-22,2015.0,9.0,22.0,569.45778
2015-09-21,2015.0,9.0,21.0,573.1144
2015-09-18,2015.0,9.0,18.0,573.54096
2015-09-17,2015.0,9.0,17.0,579.62796
2015-09-16,2015.0,9.0,16.0,582.4055
2015-09-15,2015.0,9.0,15.0,582.5
2015-09-14,2015.0,9.0,14.0,576.3411
2015-09-11,2015.0,9.0,11.0,582.066
2015-09-10,2015.0,9.0,10.0,581.646
2015-09-09,2015.0,9.0,9.0,581.9365
2015-09-08,2015.0,9.0,8.0,582.6925
2015-09-07,2015.0,9.0,7.0,582.7905
2015-09-04,2015.0,9.0,4.0,570.87024
2015-09-03,2015.0,9.0,3.0,570.87024
2015-09-02,2015.0,9.0,2.0,570.87024
2015-09-01,2015.0,9.0,1.0,570.21018
2015-08-31,2015.0,8.0,31.0,569.30046
2015-08-28,2015.0,8.0,28.0,571.36688
2015-08-27,2015.0,8.0,27.0,579.329
2015-08-26,2015.0,8.0,26.0,578.7795
2015-08-25,2015.0,8.0,25.0,569.42328
2015-08-24,2015.0,8.0,24.0,579.6125
2015-08-21,2015.0,8.0,21.0,596.2524
2015-08-20,2015.0,8.0,20.0,593.13754
2015-08-19,2015.0,8.0,19.0,586.40112
2015-08-18,2015.0,8.0,18.0,592.64708
2015-08-17,2015.0,8.0,17.0,599.10284
2015-08-14,2015.0,8.0,14.0,605.36544
2015-08-13,2015.0,8.0,13.0,610.7587
2015-08-12,2015.0,8.0,12.0,610.9178
2015-08-11,2015.0,8.0,11.0,611.88756
2015-08-10,2015.0,8.0,10.0,635.28586
2015-08-07,2015.0,8.0,7.0,644.9482
2015-08-06,2015.0,8.0,6.0,644.9482
2015-08-05,2015.0,8.0,5.0,638.50664
2015-08-04,2015.0,8.0,4.0,638.52168
2015-08-03,2015.0,8.0,3.0,638.50664
2015-07-31,2015.0,7.0,31.0,625.61984
2015-07-30,2015.0,7.0,30.0,625.6272
2015-07-29,2015.0,7.0,29.0,625.98858
2015-07-28,2015.0,7.0,28.0,622.7124
2015-07-27,2015.0,7.0,27.0,622.7124
2015-07-24,2015.0,7.0,24.0,616.16004
2015-07-23,2015.0,7.0,23.0,606.3315
2015-07-22,2015.0,7.0,22.0,622.7124
2015-07-21,2015.0,7.0,21.0,645.64566
2015-07-20,2015.0,7.0,20.0,645.64566
2015-07-17,2015.0,7.0,17.0,599.44698
2015-07-16,2015.0,7.0,16.0,599.32588
2015-07-15,2015.0,7.0,15.0,599.39508
2015-07-14,2015.0,7.0,14.0,592.90872
2015-07-13,2015.0,7.0,13.0,599.4539
2015-07-10,2015.0,7.0,10.0,592.88478
2015-07-09,2015.0,7.0,9.0,582.96144
2015-07-08,2015.0,7.0,8.0,595.81152
2015-07-07,2015.0,7.0,7.0,599.19094
2015-07-06,2015.0,7.0,6.0,599.40546
2015-07-03,2015.0,7.0,3.0,629.04636
2015-07-02,2015.0,7.0,2.0,628.9226
2015-07-01,2015.0,7.0,1.0,628.91896
2015-06-30,2015.0,6.0,30.0,628.98448
2015-06-29,2015.0,6.0,29.0,628.86436
2015-06-26,2015.0,6.0,26.0,632.39088
2015-06-25,2015.0,6.0,25.0,632.3616
2015-06-24,2015.0,6.0,24.0,628.91168
2015-06-23,2015.0,6.0,23.0,629.05
2015-06-22,2015.0,6.0,22.0,632.64708
2015-06-19,2015.0,6.0,19.0,632.53728
2015-06-18,2015.0,6.0,18.0,629.16648
2015-06-17,2015.0,6.0,17.0,635.15472
2015-06-16,2015.0,6.0,16.0,644.33666
2015-06-15,2015.0,6.0,15.0,654.0796
2015-06-12,2015.0,6.0,12.0,667.37224
2015-06-11,2015.0,6.0,11.0,673.79064
2015-06-10,2015.0,6.0,10.0,676.69356
2015-06-09,2015.0,6.0,9.0,677.61946
2015-06-08,2015.0,6.0,8.0,677.41458
2015-06-05,2015.0,6.0,5.0,677.8204
2015-06-04,2015.0,6.0,4.0,677.98588
2015-06-03,2015.0,6.0,3.0,677.59188
2015-06-02,2015.0,6.0,2.0,676.83934
2015-06-01,2015.0,6.0,1.0,677.89526
2015-05-29,2015.0,5.0,29.0,678.06862
2015-05-28,2015.0,5.0,28.0,681.30348
2015-05-27,2015.0,5.0,27.0,681.26388
2015-05-26,2015.0,5.0,26.0,681.43812
2015-05-25,2015.0,5.0,25.0,678.42716
2015-05-22,2015.0,5.0,22.0,682.27764
2015-05-21,2015.0,5.0,21.0,682.33308
2015-05-20,2015.0,5.0,20.0,682.0638
2015-05-19,2015.0,5.0,19.0,685.49314
2015-05-18,2015.0,5.0,18.0,689.136
2015-05-15,2015.0,5.0,15.0,692.63778
2015-05-14,2015.0,5.0,14.0,699.2866
2015-05-13,2015.0,5.0,13.0,705.7198
2015-05-12,2015.0,5.0,12.0,708.4946
2015-05-11,2015.0,5.0,11.0,708.41632
2015-05-08,2015.0,5.0,8.0,701.34072
2015-05-07,2015.0,5.0,7.0,707.32864
2015-05-06,2015.0,5.0,6.0,711.8358
2015-05-05,2015.0,5.0,5.0,711.28518
2015-05-04,2015.0,5.0,4.0,701.38968
2015-05-01,2015.0,5.0,1.0,701.6508
2015-04-30,2015.0,4.0,30.0,701.9364
2015-04-29,2015.0,4.0,29.0,711.68676
2015-04-28,2015.0,4.0,28.0,711.10716
2015-04-27,2015.0,4.0,27.0,701.25096
2015-04-24,2015.0,4.0,24.0,711.26448
2015-04-23,2015.0,4.0,23.0,697.80876
2015-04-22,2015.0,4.0,22.0,694.5298
2015-04-21,2015.0,4.0,21.0,694.48132
2015-04-20,2015.0,4.0,20.0,694.58232
2015-04-17,2015.0,4.0,17.0,688.472
2015-04-16,2015.0,4.0,16.0,688.412
2015-04-15,2015.0,4.0,15.0,687.812
2015-04-14,2015.0,4.0,14.0,687.216
2015-04-13,2015.0,4.0,13.0,673.8024
2015-04-10,2015.0,4.0,10.0,680.70552
2015-04-09,2015.0,4.0,9.0,677.6234
2015-04-08,2015.0,4.0,8.0,687.284
2015-04-07,2015.0,4.0,7.0,694.19044
2015-04-03,2015.0,4.0,3.0,704.2438
2015-04-02,2015.0,4.0,2.0,707.13912
2015-04-01,2015.0,4.0,1.0,706.48404
2015-03-31,2015.0,3.0,31.0,709.50498
2015-03-30,2015.0,3.0,30.0,715.94094
2015-03-27,2015.0,3.0,27.0,712.2032
2015-03-26,2015.0,3.0,26.0,722.34544
2015-03-25,2015.0,3.0,25.0,738.564
2015-03-24,2015.0,3.0,24.0,738.49488
2015-03-23,2015.0,3.0,23.0,721.69978
2015-03-20,2015.0,3.0,20.0,705.24392
2015-03-19,2015.0,3.0,19.0,698.98248
2015-03-18,2015.0,3.0,18.0,705.10384
2015-03-17,2015.0,3.0,17.0,703.59592
2015-03-16,2015.0,3.0,16.0,699.2582
2015-03-13,2015.0,3.0,13.0,699.0901
2015-03-12,2015.0,3.0,12.0,695.4084
2015-03-11,2015.0,3.0,11.0,678.82266
2015-03-10,2015.0,3.0,10.0,675.6486
2015-03-09,2015.0,3.0,9.0,672.5408
2015-03-06,2015.0,3.0,6.0,670.10976
2015-03-05,2015.0,3.0,5.0,673.30516
2015-03-04,2015.0,3.0,4.0,672.80084
2015-03-03,2015.0,3.0,3.0,672.70234
2015-03-02,2015.0,3.0,2.0,662.4524
2015-02-27,2015.0,2.0,27.0,666.0948
2015-02-26,2015.0,2.0,26.0,680.30322
2015-02-25,2015.0,2.0,25.0,680.19576
2015-02-24,2015.0,2.0,24.0,679.88134
2015-02-23,2015.0,2.0,23.0,679.97686
2015-02-20,2015.0,2.0,20.0,680.06442
2015-02-19,2015.0,2.0,19.0,680.19178
2015-02-18,2015.0,2.0,18.0,680.24352
2015-02-17,2015.0,2.0,17.0,680.347
2015-02-16,2015.0,2.0,16.0,680.99176
2015-02-13,2015.0,2.0,13.0,681.2226
2015-02-12,2015.0,2.0,12.0,680.74898
2015-02-11,2015.0,2.0,11.0,683.684
2015-02-10,2015.0,2.0,10.0,686.97762
2015-02-09,2015.0,2.0,9.0,690.13024
2015-02-06,2015.0,2.0,6.0,690.45748
2015-02-05,2015.0,2.0,5.0,689.56868
2015-02-04,2015.0,2.0,4.0,689.53636
2015-02-02,2015.0,2.0,2.0,687.86784
2015-01-30,2015.0,1.0,30.0,688.8738
2015-01-29,2015.0,1.0,29.0,686.24196
2015-01-28,2015.0,1.0,28.0,683.152
2015-01-27,2015.0,1.0,27.0,683.132
2015-01-26,2015.0,1.0,26.0,682.36
2015-01-23,2015.0,1.0,23.0,687.0942
2015-01-22,2015.0,1.0,22.0,685.464
2015-01-21,2015.0,1.0,21.0,685.52
2015-01-20,2015.0,1.0,20.0,685.532
2015-01-19,2015.0,1.0,19.0,688.67004
2015-01-16,2015.0,1.0,16.0,685.676
2015-01-15,2015.0,1.0,15.0,690.16548
2015-01-14,2015.0,1.0,14.0,693.33396
2015-01-13,2015.0,1.0,13.0,693.02692
2015-01-12,2015.0,1.0,12.0,696.1807
2015-01-09,2015.0,1.0,9.0,721.60272
2015-01-08,2015.0,1.0,8.0,720.74606
2015-01-07,2015.0,1.0,7.0,720.86
2015-01-06,2015.0,1.0,6.0,723.8232
2015-01-05,2015.0,1.0,5.0,723.0388
2015-01-02,2015.0,1.0,2.0,746.01582
2015-01-01,2015.0,1.0,1.0,745.50774
2014-12-31,2014.0,12.0,31.0,745.38072
2014-12-30,2014.0,12.0,30.0,739.15272
2014-12-29,2014.0,12.0,29.0,729.34744
2014-12-26,2014.0,12.0,26.0,726.9966
2014-12-25,2014.0,12.0,25.0,729.8696
2014-12-24,2014.0,12.0,24.0,729.66844
2014-12-23,2014.0,12.0,23.0,726.528
2014-12-22,2014.0,12.0,22.0,749.3156
2014-12-19,2014.0,12.0,19.0,769.2402
2014-12-18,2014.0,12.0,18.0,769.87752
2014-12-17,2014.0,12.0,17.0,774.58176
2014-12-16,2014.0,12.0,16.0,794.0013
2014-12-15,2014.0,12.0,15.0,803.86096
2014-12-12,2014.0,12.0,12.0,806.64384
2014-12-11,2014.0,12.0,11.0,809.86532
2014-12-10,2014.0,12.0,10.0,816.0768
2014-12-09,2014.0,12.0,9.0,821.69736
2014-12-08,2014.0,12.0,8.0,827.82512
2014-12-05,2014.0,12.0,5.0,831.2737
2014-12-04,2014.0,12.0,4.0,831.3178
2014-12-03,2014.0,12.0,3.0,825.28206
2014-12-02,2014.0,12.0,2.0,825.82638
2014-12-01,2014.0,12.0,1.0,825.9333
2014-11-28,2014.0,11.0,28.0,825.39384
2014-11-27,2014.0,11.0,27.0,822.31204
2014-11-26,2014.0,11.0,26.0,821.62476
2014-11-25,2014.0,11.0,25.0,817.95146
2014-11-24,2014.0,11.0,24.0,824.04762
2014-11-21,2014.0,11.0,21.0,818.07678
2014-11-20,2014.0,11.0,20.0,821.31984
2014-11-19,2014.0,11.0,19.0,831.112
2014-11-18,2014.0,11.0,18.0,831.0091
2014-11-17,2014.0,11.0,17.0,830.8768
2014-11-14,2014.0,11.0,14.0,824.1837
2014-11-13,2014.0,11.0,13.0,827.21512
2014-11-12,2014.0,11.0,12.0,827.12728
2014-11-11,2014.0,11.0,11.0,827.32736
2014-11-10,2014.0,11.0,10.0,828.01544
2014-11-07,2014.0,11.0,7.0,826.93208
2014-11-06,2014.0,11.0,6.0,837.44442
2014-11-05,2014.0,11.0,5.0,837.40984
2014-11-04,2014.0,11.0,4.0,837.15296
2014-11-03,2014.0,11.0,3.0,827.21512
2014-10-31,2014.0,10.0,31.0,831.1953
2014-10-30,2014.0,10.0,30.0,831.7343
2014-10-29,2014.0,10.0,29.0,832.0479
2014-10-28,2014.0,10.0,28.0,828.79624
2014-10-27,2014.0,10.0,27.0,831.5187
2014-10-24,2014.0,10.0,24.0,831.1414
2014-10-23,2014.0,10.0,23.0,824.46558
2014-10-22,2014.0,10.0,22.0,841.0336
2014-10-21,2014.0,10.0,21.0,857.26894
2014-10-20,2014.0,10.0,20.0,860.10528
2014-10-17,2014.0,10.0,17.0,878.9199
2014-10-16,2014.0,10.0,16.0,882.9726
2014-10-15,2014.0,10.0,15.0,863.331
2014-10-14,2014.0,10.0,14.0,856.93498
2014-10-13,2014.0,10.0,13.0,850.7831
2014-10-10,2014.0,10.0,10.0,841.63872
2014-10-09,2014.0,10.0,9.0,835.76196
2014-10-08,2014.0,10.0,8.0,831.8127
2014-10-07,2014.0,10.0,7.0,817.49838
2014-10-06,2014.0,10.0,6.0,816.91998
2014-10-03,2014.0,10.0,3.0,816.95372
2014-10-02,2014.0,10.0,2.0,816.8525
2014-10-01,2014.0,10.0,1.0,816.19698
2014-09-30,2014.0,9.0,30.0,816.22108
2014-09-29,2014.0,9.0,29.0,816.13914
2014-09-26,2014.0,9.0,26.0,814.176
2014-09-25,2014.0,9.0,25.0,814.5792
2014-09-24,2014.0,9.0,24.0,815.064
2014-09-23,2014.0,9.0,23.0,807.91372
2014-09-22,2014.0,9.0,22.0,813.672
2014-09-19,2014.0,9.0,19.0,836.5898
2014-09-18,2014.0,9.0,18.0,829.4117
2014-09-17,2014.0,9.0,17.0,816.7079
2014-09-16,2014.0,9.0,16.0,822.73056
2014-09-15,2014.0,9.0,15.0,829.3529
2014-09-12,2014.0,9.0,12.0,807.51864
2014-09-11,2014.0,9.0,11.0,801.22248
2014-09-10,2014.0,9.0,10.0,797.5349
